SERIES_1_3	 "Imoncont"	  ""	 07-Jan-2019	 17:17:48.796
EPC10/2-1	 V-Clamp	 -60.000m	  10.000m	  7.3014k	  6.6448p	  8.1015p
EPC10/2-2	 V-Clamp	  0.0000 	  1.0000m	  2.8735k	  0.0000 	  1.0000p
Sweep #	 R_time[s]	   Mean[A]	    Min[A]	     a2-b3	  Constant	     a5/b4
243	62375,000000000000000	-131,840000000000003	-597,720000000000027	0,000000000465880	10,000000000000000	21,465000000000000
244	62375,000000000000000	-129,009999999999991	-602,559999999999945	0,000000000473560	10,000000000000000	21,117000000000001
245	62376,000000000000000	-134,280000000000001	-617,250000000000000	0,000000000482970	10,000000000000000	20,704999999999998
246	62376,000000000000000	-126,799999999999997	-613,659999999999968	0,000000000486850	10,000000000000000	20,539999999999999
247	62376,000000000000000	-122,080000000000013	-602,190000000000055	0,000000000480110	10,000000000000000	20,829000000000001
248	62377,000000000000000	-127,540000000000006	-600,379999999999995	0,000000000472830	10,000000000000000	21,149000000000001
249	62377,000000000000000	-124,859999999999999	-592,470000000000027	0,000000000467600	10,000000000000000	21,385999999999999
250	62378,000000000000000	-130,750000000000000	-612,090000000000032	0,000000000481340	10,000000000000000	20,774999999999999
251	62378,000000000000000	-129,060000000000002	-590,659999999999968	0,000000000461590	10,000000000000000	21,664000000000001
252	62379,000000000000000	-135,000000000000000	-601,309999999999945	0,000000000466320	10,000000000000000	21,445000000000000
253	62379,000000000000000	-132,129999999999995	-607,940000000000055	0,000000000475800	10,000000000000000	21,016999999999999
254	62379,000000000000000	-163,229999999999990	-660,690000000000055	0,000000000497460	10,000000000000000	20,102000000000000
255	62380,000000000000000	-129,169999999999987	-631,279999999999973	0,000000000502120	10,000000000000000	19,916000000000000
256	62380,000000000000000	-122,319999999999993	-597,840000000000032	0,000000000475520	10,000000000000000	21,030000000000001
257	62381,000000000000000	-125,849999999999980	-588,409999999999968	0,000000000462560	10,000000000000000	21,619000000000000
258	62381,000000000000000	-132,870000000000005	-613,409999999999968	0,000000000480540	10,000000000000000	20,809999999999999
259	62382,000000000000000	-127,290000000000006	-612,809999999999945	0,000000000485520	10,000000000000000	20,597000000000001
260	62382,000000000000000	-128,270000000000010	-595,529999999999973	0,000000000467260	10,000000000000000	21,401000000000000
261	62383,000000000000000	-119,530000000000001	-595,809999999999945	0,000000000476290	10,000000000000000	20,995999999999999
262	62383,000000000000000	-127,579999999999984	-589,909999999999968	0,000000000462320	10,000000000000000	21,629999999999999
263	62383,000000000000000	-131,990000000000009	-599,779999999999973	0,000000000467790	10,000000000000000	21,376999999999999
264	62384,000000000000000	-124,810000000000002	-601,470000000000027	0,000000000476650	10,000000000000000	20,980000000000000
265	62384,000000000000000	-126,840000000000003	-609,559999999999945	0,000000000482720	10,000000000000000	20,716000000000001
266	62385,000000000000000	-130,650000000000006	-606,190000000000055	0,000000000475540	10,000000000000000	21,029000000000000
267	62385,000000000000000	-135,509999999999991	-625,370000000000005	0,000000000489860	10,000000000000000	20,414000000000001
268	62386,000000000000000	-128,689999999999998	-605,529999999999973	0,000000000476840	10,000000000000000	20,971000000000000
269	62386,000000000000000	-121,329999999999984	-594,590000000000032	0,000000000473260	10,000000000000000	21,129999999999999
270	62386,000000000000000	-122,459999999999980	-603,120000000000005	0,000000000480670	10,000000000000000	20,803999999999998
271	62387,000000000000000	-125,060000000000002	-597,720000000000027	0,000000000472660	10,000000000000000	21,157000000000000
272	62387,000000000000000	-124,689999999999984	-603,620000000000005	0,000000000478930	10,000000000000000	20,879999999999999
273	62388,000000000000000	-128,909999999999997	-610,090000000000032	0,000000000481190	10,000000000000000	20,782000000000000
274	62388,000000000000000	-126,859999999999985	-608,529999999999973	0,000000000481680	10,000000000000000	20,760999999999999
275	62389,000000000000000	-129,770000000000010	-600,970000000000027	0,000000000471190	10,000000000000000	21,222999999999999
276	62389,000000000000000	-126,940000000000012	-603,620000000000005	0,000000000476690	10,000000000000000	20,978000000000002
277	62390,000000000000000	-134,180000000000007	-609,559999999999945	0,000000000475380	10,000000000000000	21,036000000000001
278	62390,000000000000000	-132,789999999999992	-618,720000000000027	0,000000000485930	10,000000000000000	20,579000000000001
279	62390,000000000000000	-129,110000000000014	-613,000000000000000	0,000000000483890	10,000000000000000	20,666000000000000
280	62391,000000000000000	-127,709999999999994	-598,059999999999945	0,000000000470350	10,000000000000000	21,260999999999999
281	62391,000000000000000	-127,730000000000004	-612,000000000000000	0,000000000484270	10,000000000000000	20,649999999999999
282	62392,000000000000000	-127,730000000000004	-618,500000000000000	0,000000000490770	10,000000000000000	20,376000000000001
283	62392,000000000000000	-127,480000000000018	-602,220000000000027	0,000000000474740	10,000000000000000	21,064000000000000
284	62393,000000000000000	-125,620000000000005	-602,720000000000027	0,000000000477100	10,000000000000000	20,960000000000001
285	62393,000000000000000	-124,849999999999994	-603,309999999999945	0,000000000478460	10,000000000000000	20,899999999999999
286	62393,000000000000000	-140,169999999999987	-607,529999999999973	0,000000000467370	10,000000000000000	21,396999999999998
287	62394,000000000000000	-172,590000000000003	-615,220000000000027	0,000000000442630	10,000000000000000	22,591999999999999
288	62394,000000000000000	-181,569999999999993	-636,809999999999945	0,000000000455240	10,000000000000000	21,966000000000001
289	62395,000000000000000	-173,460000000000008	-623,379999999999995	0,000000000449910	10,000000000000000	22,225999999999999
290	62395,000000000000000	-158,099999999999994	-627,500000000000000	0,000000000469400	10,000000000000000	21,303999999999998
291	62396,000000000000000	-143,729999999999990	-603,340000000000032	0,000000000459610	10,000000000000000	21,757000000000001
292	62396,000000000000000	-126,060000000000002	-609,370000000000005	0,000000000483320	10,000000000000000	20,690000000000001
293	62397,000000000000000	-119,920000000000016	-604,370000000000005	0,000000000484460	10,000000000000000	20,641999999999999
294	62397,000000000000000	-117,849999999999994	-603,340000000000032	0,000000000485490	10,000000000000000	20,597999999999999
295	62397,000000000000000	-115,629999999999995	-592,279999999999973	0,000000000476660	10,000000000000000	20,980000000000000
296	62398,000000000000000	-125,599999999999994	-591,000000000000000	0,000000000465400	10,000000000000000	21,486999999999998
297	62398,000000000000000	-118,000000000000014	-585,340000000000032	0,000000000467340	10,000000000000000	21,398000000000000
298	62399,000000000000000	-121,769999999999982	-609,470000000000027	0,000000000487690	10,000000000000000	20,504999999999999
299	62399,000000000000000	-121,650000000000020	-599,190000000000055	0,000000000477530	10,000000000000000	20,940999999999999
300	62400,000000000000000	-119,010000000000019	-598,559999999999945	0,000000000479560	10,000000000000000	20,853000000000002
301	62400,000000000000000	-122,800000000000011	-599,559999999999945	0,000000000476760	10,000000000000000	20,975000000000001
302	62400,000000000000000	-124,979999999999990	-620,309999999999945	0,000000000495340	10,000000000000000	20,187999999999999
303	62401,000000000000000	-121,110000000000014	-604,059999999999945	0,000000000482960	10,000000000000000	20,706000000000000
304	62401,000000000000000	-128,560000000000002	-616,529999999999973	0,000000000487980	10,000000000000000	20,492999999999999
305	62402,000000000000000	-120,920000000000016	-603,750000000000000	0,000000000482830	10,000000000000000	20,710999999999999
306	62402,000000000000000	-121,420000000000002	-582,970000000000027	0,000000000461550	10,000000000000000	21,666000000000000
307	62403,000000000000000	-122,879999999999995	-599,690000000000055	0,000000000476800	10,000000000000000	20,972999999999999
308	62403,000000000000000	-117,810000000000002	-595,059999999999945	0,000000000477260	10,000000000000000	20,952999999999999
309	62404,000000000000000	-126,609999999999999	-614,220000000000027	0,000000000487610	10,000000000000000	20,507999999999999
310	62404,000000000000000	-122,379999999999995	-609,470000000000027	0,000000000487090	10,000000000000000	20,530000000000001
311	62404,000000000000000	-124,659999999999982	-610,720000000000027	0,000000000486060	10,000000000000000	20,574000000000002
312	62405,000000000000000	-121,610000000000014	-583,059999999999945	0,000000000461450	10,000000000000000	21,670999999999999
313	62405,000000000000000	-125,959999999999994	-606,620000000000005	0,000000000480670	10,000000000000000	20,803999999999998
314	62406,000000000000000	-127,219999999999999	-607,370000000000005	0,000000000480160	10,000000000000000	20,826000000000001
315	62406,000000000000000	-125,079999999999998	-591,379999999999995	0,000000000466300	10,000000000000000	21,445000000000000
316	62407,000000000000000	-188,889999999999986	-632,340000000000032	0,000000000443450	10,000000000000000	22,550000000000001
317	62407,000000000000000	-155,340000000000003	-616,340000000000032	0,000000000461000	10,000000000000000	21,692000000000000
318	62407,000000000000000	-124,259999999999991	-589,309999999999945	0,000000000465060	10,000000000000000	21,503000000000000
319	62408,000000000000000	-116,539999999999992	-606,870000000000005	0,000000000490340	10,000000000000000	20,393999999999998
320	62408,000000000000000	-112,390000000000001	-589,159999999999968	0,000000000476760	10,000000000000000	20,975000000000001
321	62409,000000000000000	-117,259999999999991	-589,750000000000000	0,000000000472490	10,000000000000000	21,164000000000001
322	62409,000000000000000	-120,049999999999997	-590,000000000000000	0,000000000469950	10,000000000000000	21,279000000000000
323	62410,000000000000000	-122,540000000000006	-593,879999999999995	0,000000000471340	10,000000000000000	21,216000000000001
324	62410,000000000000000	-126,810000000000002	-599,940000000000055	0,000000000473130	10,000000000000000	21,135999999999999
325	62411,000000000000000	-126,660000000000011	-604,690000000000055	0,000000000478030	10,000000000000000	20,919000000000000
326	62411,000000000000000	-122,129999999999995	-597,029999999999973	0,000000000474900	10,000000000000000	21,056999999999999
327	62411,000000000000000	-132,860000000000014	-649,440000000000055	0,000000000516580	10,000000000000000	19,358000000000001
328	62412,000000000000000	-126,549999999999997	-602,500000000000000	0,000000000475950	10,000000000000000	21,010999999999999
329	62412,000000000000000	-124,829999999999998	-599,970000000000027	0,000000000475140	10,000000000000000	21,045999999999999
330	62413,000000000000000	-129,979999999999990	-600,529999999999973	0,000000000470550	10,000000000000000	21,251999999999999
331	62413,000000000000000	-123,459999999999980	-593,970000000000027	0,000000000470510	10,000000000000000	21,254000000000001
332	62414,000000000000000	-135,129999999999995	-609,159999999999968	0,000000000474030	10,000000000000000	21,096000000000000
333	62414,000000000000000	-121,110000000000014	-592,590000000000032	0,000000000471490	10,000000000000000	21,209000000000000
334	62414,000000000000000	-126,299999999999997	-604,279999999999973	0,000000000477980	10,000000000000000	20,920999999999999
335	62415,000000000000000	-129,900000000000006	-624,090000000000032	0,000000000494200	10,000000000000000	20,234999999999999
336	62415,000000000000000	-123,569999999999993	-602,090000000000032	0,000000000478520	10,000000000000000	20,898000000000000
337	62416,000000000000000	-125,030000000000015	-603,440000000000055	0,000000000478410	10,000000000000000	20,902999999999999
338	62416,000000000000000	-121,089999999999989	-584,250000000000000	0,000000000463160	10,000000000000000	21,591000000000001
339	62417,000000000000000	-129,289999999999992	-597,529999999999973	0,000000000468240	10,000000000000000	21,356999999999999
340	62417,000000000000000	-124,020000000000010	-609,470000000000027	0,000000000485450	10,000000000000000	20,600000000000001
341	62418,000000000000000	-125,879999999999981	-594,279999999999973	0,000000000468400	10,000000000000000	21,349000000000000
342	62418,000000000000000	-128,009999999999991	-604,690000000000055	0,000000000476680	10,000000000000000	20,978000000000002
343	62418,000000000000000	-127,230000000000018	-632,309999999999945	0,000000000505080	10,000000000000000	19,798999999999999
344	62419,000000000000000	-125,510000000000019	-605,970000000000027	0,000000000480460	10,000000000000000	20,814000000000000
345	62419,000000000000000	-132,139999999999986	-611,159999999999968	0,000000000479020	10,000000000000000	20,876000000000001
346	62420,000000000000000	-124,039999999999992	-596,409999999999968	0,000000000472360	10,000000000000000	21,170000000000002
347	62420,000000000000000	-128,719999999999999	-595,690000000000055	0,000000000466970	10,000000000000000	21,414999999999999
348	62421,000000000000000	-127,890000000000015	-599,590000000000032	0,000000000471700	10,000000000000000	21,199999999999999
349	62421,000000000000000	-123,890000000000001	-613,779999999999973	0,000000000489890	10,000000000000000	20,413000000000000
350	62421,000000000000000	-123,090000000000018	-599,720000000000027	0,000000000476630	10,000000000000000	20,981000000000002
351	62422,000000000000000	-125,799999999999997	-593,340000000000032	0,000000000467550	10,000000000000000	21,388000000000002
352	62422,000000000000000	-125,760000000000019	-598,159999999999968	0,000000000472400	10,000000000000000	21,169000000000000
353	62423,000000000000000	-165,919999999999987	-605,840000000000032	0,000000000439930	10,000000000000000	22,731000000000002
354	62423,000000000000000	-132,009999999999991	-602,879999999999995	0,000000000470860	10,000000000000000	21,238000000000000
355	62424,000000000000000	-111,579999999999998	-596,940000000000055	0,000000000485360	10,000000000000000	20,603000000000002
356	62424,000000000000000	-119,370000000000005	-600,440000000000055	0,000000000481060	10,000000000000000	20,786999999999999
357	62425,000000000000000	-120,500000000000000	-581,659999999999968	0,000000000461160	10,000000000000000	21,684999999999999
358	62425,000000000000000	-124,020000000000010	-593,690000000000055	0,000000000469670	10,000000000000000	21,292000000000002
359	62425,000000000000000	-126,489999999999995	-592,529999999999973	0,000000000466050	10,000000000000000	21,457000000000001
360	62426,000000000000000	-123,279999999999987	-587,000000000000000	0,000000000463720	10,000000000000000	21,565000000000001
361	62426,000000000000000	-127,260000000000005	-596,590000000000032	0,000000000469340	10,000000000000000	21,306999999999999
362	62427,000000000000000	-121,280000000000001	-594,529999999999973	0,000000000473250	10,000000000000000	21,131000000000000
363	62427,000000000000000	-133,909999999999997	-597,909999999999968	0,000000000464000	10,000000000000000	21,552000000000000
364	62428,000000000000000	-126,109999999999999	-586,629999999999995	0,000000000460520	10,000000000000000	21,715000000000000
365	62428,000000000000000	-130,770000000000010	-608,500000000000000	0,000000000477730	10,000000000000000	20,931999999999999
366	62428,000000000000000	-125,460000000000008	-588,309999999999945	0,000000000462850	10,000000000000000	21,605000000000000
367	62429,000000000000000	-124,490000000000009	-607,690000000000055	0,000000000483190	10,000000000000000	20,696000000000002
368	62429,000000000000000	-126,359999999999999	-597,559999999999945	0,000000000471210	10,000000000000000	21,222000000000001
369	62430,000000000000000	-125,780000000000001	-601,720000000000027	0,000000000475940	10,000000000000000	21,010999999999999
370	62430,000000000000000	-125,829999999999998	-593,190000000000055	0,000000000467360	10,000000000000000	21,396999999999998
371	62431,000000000000000	-131,159999999999997	-604,779999999999973	0,000000000473620	10,000000000000000	21,114000000000001
372	62431,000000000000000	-126,579999999999998	-603,909999999999968	0,000000000477320	10,000000000000000	20,949999999999999
373	62432,000000000000000	-122,379999999999995	-589,590000000000032	0,000000000467210	10,000000000000000	21,402999999999999
374	62432,000000000000000	-128,159999999999997	-592,590000000000032	0,000000000464430	10,000000000000000	21,532000000000000
375	62432,000000000000000	-127,649999999999991	-604,059999999999945	0,000000000476420	10,000000000000000	20,989999999999998
376	62433,000000000000000	-127,799999999999997	-600,809999999999945	0,000000000473010	10,000000000000000	21,140999999999998
377	62433,000000000000000	-128,030000000000001	-594,720000000000027	0,000000000466690	10,000000000000000	21,427000000000000
378	62434,000000000000000	-125,590000000000003	-594,279999999999973	0,000000000468690	10,000000000000000	21,335999999999999
379	62434,000000000000000	-126,959999999999994	-597,309999999999945	0,000000000470350	10,000000000000000	21,260999999999999
380	62435,000000000000000	-125,549999999999997	-594,940000000000055	0,000000000469390	10,000000000000000	21,303999999999998
381	62435,000000000000000	-126,060000000000002	-608,879999999999995	0,000000000482810	10,000000000000000	20,712000000000000
382	62435,000000000000000	-124,349999999999994	-580,129999999999995	0,000000000455780	10,000000000000000	21,940999999999999
383	62436,000000000000000	-127,750000000000000	-600,409999999999968	0,000000000472660	10,000000000000000	21,157000000000000
384	62436,000000000000000	-121,070000000000007	-586,529999999999973	0,000000000465460	10,000000000000000	21,484000000000002
385	62437,000000000000000	-125,590000000000003	-589,870000000000005	0,000000000464290	10,000000000000000	21,538000000000000
386	62437,000000000000000	-128,069999999999993	-590,279999999999973	0,000000000462220	10,000000000000000	21,635000000000002
387	62438,000000000000000	-123,709999999999980	-598,750000000000000	0,000000000475040	10,000000000000000	21,050999999999998
388	62438,000000000000000	-131,449999999999989	-613,500000000000000	0,000000000482050	10,000000000000000	20,745000000000001
389	62439,000000000000000	-126,510000000000019	-576,940000000000055	0,000000000450420	10,000000000000000	22,201000000000001
390	62439,000000000000000	-129,490000000000009	-589,970000000000027	0,000000000460480	10,000000000000000	21,716000000000001
391	62439,000000000000000	-123,060000000000016	-579,159999999999968	0,000000000456090	10,000000000000000	21,925000000000001
392	62440,000000000000000	-129,419999999999987	-608,379999999999995	0,000000000478960	10,000000000000000	20,879000000000001
393	62440,000000000000000	-124,299999999999997	-590,159999999999968	0,000000000465850	10,000000000000000	21,466000000000001
394	62441,000000000000000	-127,590000000000003	-591,750000000000000	0,000000000464160	10,000000000000000	21,544000000000000
395	62441,000000000000000	-125,220000000000013	-597,159999999999968	0,000000000471930	10,000000000000000	21,190000000000001
396	62442,000000000000000	-123,189999999999998	-593,779999999999973	0,000000000470590	10,000000000000000	21,250000000000000
397	62442,000000000000000	-122,239999999999981	-585,090000000000032	0,000000000462850	10,000000000000000	21,605000000000000
398	62442,000000000000000	-128,310000000000002	-600,279999999999973	0,000000000471970	10,000000000000000	21,187999999999999
399	62443,000000000000000	-134,639999999999986	-582,409999999999968	0,000000000447760	10,000000000000000	22,332999999999998
400	62443,000000000000000	-121,309999999999988	-583,559999999999945	0,000000000462250	10,000000000000000	21,632999999999999
401	62444,000000000000000	-120,530000000000001	-589,470000000000027	0,000000000468940	10,000000000000000	21,324999999999999
402	62444,000000000000000	-122,760000000000005	-613,470000000000027	0,000000000490710	10,000000000000000	20,379000000000001
403	62445,000000000000000	-125,849999999999980	-589,779999999999973	0,000000000463930	10,000000000000000	21,555000000000000
404	62445,000000000000000	-124,259999999999991	-594,779999999999973	0,000000000470520	10,000000000000000	21,253000000000000
405	62446,000000000000000	-122,120000000000019	-601,690000000000055	0,000000000479570	10,000000000000000	20,852000000000000
406	62446,000000000000000	-128,520000000000010	-586,220000000000027	0,000000000457700	10,000000000000000	21,847999999999999
407	62446,000000000000000	-129,479999999999990	-606,909999999999968	0,000000000477420	10,000000000000000	20,946000000000002
408	62447,000000000000000	-126,540000000000006	-600,809999999999945	0,000000000474270	10,000000000000000	21,085000000000001
409	62447,000000000000000	-126,679999999999993	-592,279999999999973	0,000000000465610	10,000000000000000	21,477000000000000
410	62448,000000000000000	-128,009999999999991	-603,250000000000000	0,000000000475240	10,000000000000000	21,042000000000002
411	62448,000000000000000	-125,210000000000008	-611,690000000000055	0,000000000486480	10,000000000000000	20,556000000000001
412	62449,000000000000000	-122,989999999999981	-596,940000000000055	0,000000000473950	10,000000000000000	21,099000000000000
413	62449,000000000000000	-123,379999999999995	-586,840000000000032	0,000000000463470	10,000000000000000	21,577000000000002
414	62449,000000000000000	-125,849999999999980	-611,940000000000055	0,000000000486080	10,000000000000000	20,573000000000000
415	62450,000000000000000	-118,199999999999989	-590,659999999999968	0,000000000472460	10,000000000000000	21,166000000000000
416	62450,000000000000000	-118,959999999999994	-589,090000000000032	0,000000000470140	10,000000000000000	21,270000000000000
417	62451,000000000000000	-125,310000000000002	-593,309999999999945	0,000000000468000	10,000000000000000	21,367000000000001
418	62451,000000000000000	-126,540000000000006	-601,379999999999995	0,000000000474830	10,000000000000000	21,059999999999999
419	62452,000000000000000	-120,799999999999983	-577,129999999999995	0,000000000456320	10,000000000000000	21,914000000000001
420	62452,000000000000000	-119,459999999999994	-590,470000000000027	0,000000000471010	10,000000000000000	21,231000000000002
421	62453,000000000000000	-118,379999999999981	-588,379999999999995	0,000000000470000	10,000000000000000	21,277000000000001
422	62453,000000000000000	-121,400000000000020	-606,059999999999945	0,000000000484660	10,000000000000000	20,632999999999999
423	62453,000000000000000	-128,210000000000008	-600,279999999999973	0,000000000472070	10,000000000000000	21,183000000000000
424	62454,000000000000000	-122,569999999999993	-600,659999999999968	0,000000000478080	10,000000000000000	20,917000000000002
425	62454,000000000000000	-116,319999999999993	-590,279999999999973	0,000000000473960	10,000000000000000	21,099000000000000
426	62455,000000000000000	-129,520000000000010	-585,190000000000055	0,000000000455670	10,000000000000000	21,946000000000002
427	62455,000000000000000	-122,939999999999998	-580,029999999999973	0,000000000457090	10,000000000000000	21,878000000000000
428	62456,000000000000000	-122,209999999999994	-595,190000000000055	0,000000000472980	10,000000000000000	21,143000000000001
429	62456,000000000000000	-117,790000000000020	-601,909999999999968	0,000000000484110	10,000000000000000	20,655999999999999
430	62456,000000000000000	-123,390000000000001	-597,370000000000005	0,000000000473990	10,000000000000000	21,097999999999999
431	62457,000000000000000	-131,879999999999995	-583,379999999999995	0,000000000451490	10,000000000000000	22,149000000000001
432	62457,000000000000000	-128,860000000000014	-592,440000000000055	0,000000000463580	10,000000000000000	21,571000000000002
433	62458,000000000000000	-120,799999999999983	-595,409999999999968	0,000000000474610	10,000000000000000	21,070000000000000
434	62458,000000000000000	-122,800000000000011	-595,029999999999973	0,000000000472240	10,000000000000000	21,175999999999998
435	62459,000000000000000	-121,450000000000003	-578,909999999999968	0,000000000457460	10,000000000000000	21,859999999999999
436	62459,000000000000000	-121,400000000000020	-586,870000000000005	0,000000000465480	10,000000000000000	21,483000000000001
437	62460,000000000000000	-117,859999999999999	-593,190000000000055	0,000000000475330	10,000000000000000	21,038000000000000
438	62460,000000000000000	-127,450000000000017	-583,120000000000005	0,000000000455680	10,000000000000000	21,945000000000000
439	62460,000000000000000	-129,300000000000011	-588,909999999999968	0,000000000459610	10,000000000000000	21,757999999999999
440	62461,000000000000000	-125,099999999999994	-595,500000000000000	0,000000000470400	10,000000000000000	21,257999999999999
441	62461,000000000000000	-118,699999999999989	-583,279999999999973	0,000000000464580	10,000000000000000	21,524999999999999
442	62462,000000000000000	-120,739999999999995	-587,750000000000000	0,000000000467010	10,000000000000000	21,413000000000000
443	62462,000000000000000	-123,930000000000007	-586,190000000000055	0,000000000462250	10,000000000000000	21,632999999999999
444	62463,000000000000000	-124,509999999999991	-573,970000000000027	0,000000000449460	10,000000000000000	22,248999999999999
445	62463,000000000000000	-125,609999999999999	-587,279999999999973	0,000000000461670	10,000000000000000	21,660000000000000
446	62463,000000000000000	-155,710000000000008	-589,340000000000032	0,000000000433640	10,000000000000000	23,061000000000000
447	62464,000000000000000	-124,509999999999991	-580,750000000000000	0,000000000456240	10,000000000000000	21,917999999999999
448	62464,000000000000000	-117,879999999999981	-575,720000000000027	0,000000000457840	10,000000000000000	21,841999999999999
449	62465,000000000000000	-116,120000000000005	-571,190000000000055	0,000000000455070	10,000000000000000	21,975000000000001
450	62465,000000000000000	-125,900000000000006	-591,779999999999973	0,000000000465880	10,000000000000000	21,465000000000000
451	62466,000000000000000	-123,180000000000007	-587,129999999999995	0,000000000463950	10,000000000000000	21,553999999999998
452	62466,000000000000000	-128,469999999999999	-588,059999999999945	0,000000000459600	10,000000000000000	21,757999999999999
453	62467,000000000000000	-120,619999999999990	-592,529999999999973	0,000000000471910	10,000000000000000	21,190000000000001
454	62467,000000000000000	-125,949999999999989	-627,809999999999945	0,000000000501860	10,000000000000000	19,925999999999998
455	62467,000000000000000	-121,260000000000005	-584,500000000000000	0,000000000463240	10,000000000000000	21,587000000000000
456	62468,000000000000000	-122,900000000000006	-579,500000000000000	0,000000000456600	10,000000000000000	21,901000000000000
457	62468,000000000000000	-161,949999999999989	-599,690000000000055	0,000000000437740	10,000000000000000	22,844999999999999
458	62469,000000000000000	-137,590000000000003	-588,879999999999995	0,000000000451280	10,000000000000000	22,158999999999999
459	62469,000000000000000	-155,520000000000010	-600,659999999999968	0,000000000445130	10,000000000000000	22,465000000000000
460	62470,000000000000000	-168,800000000000011	-598,159999999999968	0,000000000429350	10,000000000000000	23,291000000000000
461	62470,000000000000000	-174,099999999999994	-628,059999999999945	0,000000000453960	10,000000000000000	22,027999999999999
462	62470,000000000000000	-171,139999999999986	-591,840000000000032	0,000000000420700	10,000000000000000	23,770000000000000
463	62471,000000000000000	-138,090000000000003	-596,720000000000027	0,000000000458630	10,000000000000000	21,803999999999998
464	62471,000000000000000	-135,159999999999997	-590,529999999999973	0,000000000455380	10,000000000000000	21,960000000000001
465	62472,000000000000000	-127,349999999999980	-589,279999999999973	0,000000000461930	10,000000000000000	21,648000000000000
466	62472,000000000000000	-131,580000000000013	-582,779999999999973	0,000000000451200	10,000000000000000	22,163000000000000
467	62473,000000000000000	-120,980000000000004	-576,940000000000055	0,000000000455950	10,000000000000000	21,931999999999999
468	62473,000000000000000	-125,019999999999996	-579,000000000000000	0,000000000453980	10,000000000000000	22,027999999999999
469	62474,000000000000000	-121,580000000000013	-580,090000000000032	0,000000000458510	10,000000000000000	21,809999999999999
470	62474,000000000000000	-120,319999999999979	-585,190000000000055	0,000000000464860	10,000000000000000	21,512000000000000
471	62474,000000000000000	-121,519999999999982	-582,659999999999968	0,000000000461140	10,000000000000000	21,684999999999999
472	62475,000000000000000	-116,379999999999995	-572,090000000000032	0,000000000455710	10,000000000000000	21,943999999999999
473	62475,000000000000000	-119,219999999999999	-578,409999999999968	0,000000000459180	10,000000000000000	21,777999999999999
474	62476,000000000000000	-112,930000000000007	-575,500000000000000	0,000000000462570	10,000000000000000	21,617999999999999
475	62476,000000000000000	-115,519999999999996	-568,029999999999973	0,000000000452510	10,000000000000000	22,099000000000000
476	62477,000000000000000	-111,409999999999997	-585,529999999999973	0,000000000474120	10,000000000000000	21,091999999999999
477	62477,000000000000000	-118,530000000000001	-570,940000000000055	0,000000000452410	10,000000000000000	22,103999999999999
478	62477,000000000000000	-115,030000000000001	-578,159999999999968	0,000000000463130	10,000000000000000	21,591999999999999
479	62478,000000000000000	-110,719999999999999	-552,970000000000027	0,000000000442250	10,000000000000000	22,611999999999998
480	62478,000000000000000	-116,689999999999984	-573,659999999999968	0,000000000456970	10,000000000000000	21,882999999999999
481	62479,000000000000000	-114,200000000000003	-571,779999999999973	0,000000000457580	10,000000000000000	21,853999999999999
482	62479,000000000000000	-110,000000000000000	-563,809999999999945	0,000000000453810	10,000000000000000	22,035000000000000
483	62480,000000000000000	-125,009999999999991	-581,870000000000005	0,000000000456870	10,000000000000000	21,888000000000002
484	62480,000000000000000	-116,379999999999995	-587,690000000000055	0,000000000471310	10,000000000000000	21,218000000000000
485	62481,000000000000000	-113,219999999999999	-566,590000000000032	0,000000000453370	10,000000000000000	22,056999999999999
486	62481,000000000000000	-108,650000000000006	-572,309999999999945	0,000000000463670	10,000000000000000	21,567000000000000
487	62481,000000000000000	-119,049999999999997	-574,159999999999968	0,000000000455100	10,000000000000000	21,972999999999999
488	62482,000000000000000	-122,969999999999999	-576,029999999999973	0,000000000453060	10,000000000000000	22,071999999999999
489	62482,000000000000000	-117,650000000000006	-585,250000000000000	0,000000000467600	10,000000000000000	21,385999999999999
490	62483,000000000000000	-123,039999999999992	-579,220000000000027	0,000000000456180	10,000000000000000	21,920999999999999
491	62483,000000000000000	-121,700000000000003	-572,340000000000032	0,000000000450640	10,000000000000000	22,190999999999999
492	62484,000000000000000	-117,199999999999989	-569,500000000000000	0,000000000452300	10,000000000000000	22,109000000000002
493	62484,000000000000000	-120,399999999999991	-580,879999999999995	0,000000000460480	10,000000000000000	21,716999999999999
494	62484,000000000000000	-118,329999999999998	-583,409999999999968	0,000000000465070	10,000000000000000	21,501999999999999
495	62485,000000000000000	-119,609999999999985	-571,909999999999968	0,000000000452290	10,000000000000000	22,109999999999999
496	62485,000000000000000	-117,359999999999999	-580,159999999999968	0,000000000462800	10,000000000000000	21,608000000000001
497	62486,000000000000000	-123,550000000000011	-566,029999999999973	0,000000000442480	10,000000000000000	22,600000000000001
498	62486,000000000000000	-118,019999999999996	-576,809999999999945	0,000000000458790	10,000000000000000	21,795999999999999
499	62487,000000000000000	-118,889999999999986	-569,940000000000055	0,000000000451050	10,000000000000000	22,170999999999999
500	62487,000000000000000	-158,129999999999995	-594,190000000000055	0,000000000436060	10,000000000000000	22,933000000000000
501	62488,000000000000000	-143,889999999999986	-568,279999999999973	0,000000000424390	10,000000000000000	23,562999999999999
502	62488,000000000000000	-153,449999999999989	-1024,000000000000227	0,000000000870550	10,000000000000000	11,487000000000000
