SERIES_1_2	 "Imoncont"	  ""	 07-Jan-2019	 17:10:30.249
EPC10/2-1	 V-Clamp	 -60.000m	  10.000m	  7.3014k	  6.6448p	  8.1015p
90	61869,000000000000000	-120,340000000000003	-621,690000000000055	0,000000000501350	10,000000000000000	19,946000000000002
91	61870,000000000000000	-124,840000000000003	-638,940000000000055	0,000000000514100	10,000000000000000	19,452000000000002
92	61870,000000000000000	-122,480000000000004	-643,559999999999945	0,000000000521080	10,000000000000000	19,190999999999999
93	61870,000000000000000	-124,790000000000020	-639,970000000000027	0,000000000515180	10,000000000000000	19,411000000000001
94	61871,000000000000000	-115,849999999999994	-619,970000000000027	0,000000000504120	10,000000000000000	19,837000000000000
95	61871,000000000000000	-120,670000000000016	-630,779999999999973	0,000000000510110	10,000000000000000	19,603000000000002
96	61872,000000000000000	-116,629999999999995	-635,659999999999968	0,000000000519020	10,000000000000000	19,266999999999999
97	61872,000000000000000	-111,310000000000002	-622,629999999999995	0,000000000511320	10,000000000000000	19,556999999999999
98	61873,000000000000000	-114,950000000000003	-646,720000000000027	0,000000000531770	10,000000000000000	18,805000000000000
99	61873,000000000000000	-117,849999999999994	-629,250000000000000	0,000000000511400	10,000000000000000	19,553999999999998
100	61874,000000000000000	-116,840000000000003	-622,129999999999995	0,000000000505290	10,000000000000000	19,791000000000000
101	61874,000000000000000	-125,569999999999993	-677,559999999999945	0,000000000551990	10,000000000000000	18,116000000000000
102	61874,000000000000000	-128,509999999999991	-641,379999999999995	0,000000000512870	10,000000000000000	19,498000000000001
103	61875,000000000000000	-120,049999999999997	-631,809999999999945	0,000000000511770	10,000000000000000	19,539999999999999
104	61875,000000000000000	-128,250000000000000	-646,279999999999973	0,000000000518030	10,000000000000000	19,303999999999998
105	61876,000000000000000	-118,409999999999982	-643,250000000000000	0,000000000524840	10,000000000000000	19,053000000000001
106	61876,000000000000000	-122,409999999999997	-660,370000000000005	0,000000000537970	10,000000000000000	18,588999999999999
107	61877,000000000000000	-121,500000000000000	-629,970000000000027	0,000000000508470	10,000000000000000	19,667000000000002
108	61877,000000000000000	-122,459999999999980	-645,590000000000032	0,000000000523140	10,000000000000000	19,114999999999998
109	61877,000000000000000	-121,640000000000015	-631,590000000000032	0,000000000509950	10,000000000000000	19,609999999999999
110	61878,000000000000000	-124,840000000000003	-646,720000000000027	0,000000000521880	10,000000000000000	19,161999999999999
111	61878,000000000000000	-124,430000000000007	-638,340000000000032	0,000000000513920	10,000000000000000	19,457999999999998
112	61879,000000000000000	-116,609999999999999	-629,190000000000055	0,000000000512580	10,000000000000000	19,509000000000000
113	61879,000000000000000	-118,500000000000000	-634,840000000000032	0,000000000516340	10,000000000000000	19,367000000000001
114	61880,000000000000000	-122,400000000000020	-645,409999999999968	0,000000000523010	10,000000000000000	19,120000000000001
115	61880,000000000000000	-119,410000000000011	-625,750000000000000	0,000000000506340	10,000000000000000	19,748999999999999
116	61881,000000000000000	-120,149999999999991	-633,190000000000055	0,000000000513030	10,000000000000000	19,492000000000001
117	61881,000000000000000	-118,269999999999996	-646,000000000000000	0,000000000527730	10,000000000000000	18,949000000000002
118	61881,000000000000000	-120,359999999999985	-645,370000000000005	0,000000000525020	10,000000000000000	19,047000000000001
119	61882,000000000000000	-116,659999999999997	-628,590000000000032	0,000000000511940	10,000000000000000	19,533999999999999
120	61882,000000000000000	-123,620000000000005	-641,000000000000000	0,000000000517380	10,000000000000000	19,327999999999999
121	61883,000000000000000	-121,559999999999988	-625,690000000000055	0,000000000504130	10,000000000000000	19,835999999999999
122	61883,000000000000000	-120,980000000000004	-630,409999999999968	0,000000000509430	10,000000000000000	19,629999999999999
123	61884,000000000000000	-116,979999999999990	-633,120000000000005	0,000000000516140	10,000000000000000	19,375000000000000
124	61884,000000000000000	-118,569999999999993	-633,620000000000005	0,000000000515060	10,000000000000000	19,414999999999999
125	61884,000000000000000	-121,559999999999988	-643,720000000000027	0,000000000522160	10,000000000000000	19,151000000000000
126	61885,000000000000000	-121,730000000000004	-629,590000000000032	0,000000000507860	10,000000000000000	19,690000000000001
127	61885,000000000000000	-122,620000000000019	-650,059999999999945	0,000000000527440	10,000000000000000	18,960000000000001
128	61886,000000000000000	-120,019999999999996	-628,879999999999995	0,000000000508850	10,000000000000000	19,652000000000001
129	61886,000000000000000	-117,430000000000007	-632,779999999999973	0,000000000515360	10,000000000000000	19,404000000000000
130	61887,000000000000000	-119,670000000000016	-616,440000000000055	0,000000000496770	10,000000000000000	20,129999999999999
131	61887,000000000000000	-123,230000000000004	-632,279999999999973	0,000000000509050	10,000000000000000	19,643999999999998
132	61888,000000000000000	-121,119999999999990	-636,909999999999968	0,000000000515780	10,000000000000000	19,388000000000002
133	61888,000000000000000	-123,740000000000009	-629,029999999999973	0,000000000505290	10,000000000000000	19,791000000000000
134	61888,000000000000000	-115,340000000000003	-632,090000000000032	0,000000000516750	10,000000000000000	19,352000000000000
135	61889,000000000000000	-118,440000000000012	-639,970000000000027	0,000000000521530	10,000000000000000	19,173999999999999
136	61889,000000000000000	-123,359999999999999	-628,590000000000032	0,000000000505230	10,000000000000000	19,792999999999999
137	61890,000000000000000	-125,980000000000018	-623,159999999999968	0,000000000497170	10,000000000000000	20,114000000000001
138	61890,000000000000000	-126,810000000000002	-626,559999999999945	0,000000000499760	10,000000000000000	20,010000000000002
139	61891,000000000000000	-117,620000000000005	-623,059999999999945	0,000000000505450	10,000000000000000	19,783999999999999
140	61891,000000000000000	-121,400000000000020	-628,559999999999945	0,000000000507160	10,000000000000000	19,716999999999999
141	61891,000000000000000	-156,509999999999991	-643,279999999999973	0,000000000486780	10,000000000000000	20,542999999999999
142	61892,000000000000000	-124,400000000000006	-639,659999999999968	0,000000000515250	10,000000000000000	19,408000000000001
143	61892,000000000000000	-134,280000000000001	-643,379999999999995	0,000000000509090	10,000000000000000	19,643000000000001
144	61893,000000000000000	-124,560000000000016	-625,409999999999968	0,000000000500850	10,000000000000000	19,966000000000001
145	61893,000000000000000	-120,429999999999993	-637,809999999999945	0,000000000517390	10,000000000000000	19,327999999999999
146	61894,000000000000000	-117,019999999999996	-621,909999999999968	0,000000000504890	10,000000000000000	19,806000000000001
147	61894,000000000000000	-122,459999999999980	-624,840000000000032	0,000000000502380	10,000000000000000	19,905000000000001
148	61895,000000000000000	-121,809999999999988	-651,659999999999968	0,000000000529850	10,000000000000000	18,873000000000001
149	61895,000000000000000	-118,430000000000007	-638,340000000000032	0,000000000519910	10,000000000000000	19,234000000000002
150	61895,000000000000000	-122,879999999999995	-618,590000000000032	0,000000000495710	10,000000000000000	20,172999999999998
151	61896,000000000000000	-121,030000000000001	-636,909999999999968	0,000000000515880	10,000000000000000	19,384000000000000
152	61896,000000000000000	-126,280000000000001	-652,909999999999968	0,000000000526630	10,000000000000000	18,989000000000001
153	61897,000000000000000	-124,769999999999996	-621,250000000000000	0,000000000496480	10,000000000000000	20,141999999999999
154	61897,000000000000000	-123,300000000000011	-635,470000000000027	0,000000000512170	10,000000000000000	19,524999999999999
155	61898,000000000000000	-122,430000000000007	-638,750000000000000	0,000000000516320	10,000000000000000	19,367999999999999
156	61898,000000000000000	-118,680000000000007	-627,129999999999995	0,000000000508450	10,000000000000000	19,667999999999999
157	61898,000000000000000	-132,719999999999999	-632,440000000000055	0,000000000499720	10,000000000000000	20,010999999999999
158	61899,000000000000000	-115,939999999999998	-643,750000000000000	0,000000000527810	10,000000000000000	18,946000000000002
159	61899,000000000000000	-117,939999999999984	-658,779999999999973	0,000000000540850	10,000000000000000	18,489999999999998
160	61900,000000000000000	-118,829999999999998	-623,659999999999968	0,000000000504830	10,000000000000000	19,809000000000001
161	61900,000000000000000	-121,659999999999997	-633,809999999999945	0,000000000512160	10,000000000000000	19,524999999999999
162	61901,000000000000000	-121,739999999999981	-631,720000000000027	0,000000000509980	10,000000000000000	19,609000000000002
163	61901,000000000000000	-120,209999999999994	-624,840000000000032	0,000000000504630	10,000000000000000	19,815999999999999
164	61902,000000000000000	-137,710000000000008	-628,000000000000000	0,000000000490290	10,000000000000000	20,396000000000001
165	61902,000000000000000	-117,620000000000005	-621,940000000000055	0,000000000504320	10,000000000000000	19,829000000000001
166	61902,000000000000000	-116,439999999999984	-625,090000000000032	0,000000000508650	10,000000000000000	19,660000000000000
167	61903,000000000000000	-119,530000000000001	-647,659999999999968	0,000000000528130	10,000000000000000	18,934999999999999
168	61903,000000000000000	-131,479999999999990	-628,559999999999945	0,000000000497080	10,000000000000000	20,117000000000001
169	61904,000000000000000	-115,939999999999998	-642,750000000000000	0,000000000526810	10,000000000000000	18,981999999999999
170	61904,000000000000000	-122,739999999999981	-646,500000000000000	0,000000000523760	10,000000000000000	19,093000000000000
171	61905,000000000000000	-120,860000000000014	-618,309999999999945	0,000000000497450	10,000000000000000	20,102000000000000
172	61905,000000000000000	-119,889999999999986	-625,440000000000055	0,000000000505550	10,000000000000000	19,780000000000001
173	61905,000000000000000	-121,989999999999981	-619,220000000000027	0,000000000497230	10,000000000000000	20,111999999999998
174	61906,000000000000000	-129,240000000000009	-631,340000000000032	0,000000000502100	10,000000000000000	19,916000000000000
175	61906,000000000000000	-126,620000000000005	-647,870000000000005	0,000000000521250	10,000000000000000	19,184000000000001
176	61907,000000000000000	-119,190000000000012	-637,909999999999968	0,000000000518720	10,000000000000000	19,277999999999999
177	61907,000000000000000	-117,269999999999996	-624,840000000000032	0,000000000507580	10,000000000000000	19,701000000000001
178	61908,000000000000000	-131,430000000000007	-616,720000000000027	0,000000000485280	10,000000000000000	20,606000000000002
179	61908,000000000000000	-119,689999999999998	-616,779999999999973	0,000000000497090	10,000000000000000	20,117000000000001
180	61909,000000000000000	-114,439999999999998	-610,779999999999973	0,000000000496340	10,000000000000000	20,146999999999998
181	61909,000000000000000	-135,849999999999994	-646,970000000000027	0,000000000511110	10,000000000000000	19,565000000000001
182	61909,000000000000000	-119,769999999999996	-626,940000000000055	0,000000000507170	10,000000000000000	19,716999999999999
183	61910,000000000000000	-118,870000000000005	-613,620000000000005	0,000000000494750	10,000000000000000	20,212000000000000
184	61910,000000000000000	-118,190000000000012	-617,779999999999973	0,000000000499590	10,000000000000000	20,015999999999998
185	61911,000000000000000	-129,060000000000002	-642,870000000000005	0,000000000513820	10,000000000000000	19,462000000000000
186	61911,000000000000000	-121,409999999999997	-630,250000000000000	0,000000000508840	10,000000000000000	19,652999999999999
187	61912,000000000000000	-114,250000000000000	-613,120000000000005	0,000000000498880	10,000000000000000	20,045000000000002
188	61912,000000000000000	-125,210000000000008	-637,440000000000055	0,000000000512220	10,000000000000000	19,523000000000000
189	61912,000000000000000	-131,789999999999992	-625,879999999999995	0,000000000494080	10,000000000000000	20,239999999999998
190	61913,000000000000000	-121,060000000000002	-603,159999999999968	0,000000000482100	10,000000000000000	20,742999999999999
191	61913,000000000000000	-124,759999999999991	-618,970000000000027	0,000000000494210	10,000000000000000	20,234000000000002
192	61914,000000000000000	-120,500000000000000	-628,529999999999973	0,000000000508030	10,000000000000000	19,684000000000001
193	61914,000000000000000	-130,740000000000009	-627,029999999999973	0,000000000496290	10,000000000000000	20,149000000000001
194	61915,000000000000000	-129,490000000000009	-661,809999999999945	0,000000000532320	10,000000000000000	18,786000000000001
195	61915,000000000000000	-125,489999999999995	-634,529999999999973	0,000000000509040	10,000000000000000	19,645000000000000
196	61916,000000000000000	-123,550000000000011	-626,940000000000055	0,000000000503390	10,000000000000000	19,864999999999998
197	61916,000000000000000	-125,840000000000003	-645,750000000000000	0,000000000519910	10,000000000000000	19,234000000000002
198	61916,000000000000000	-128,639999999999986	-625,059999999999945	0,000000000496420	10,000000000000000	20,143999999999998
199	61917,000000000000000	-129,909999999999997	-627,690000000000055	0,000000000497780	10,000000000000000	20,088999999999999
200	61917,000000000000000	-140,530000000000001	-638,309999999999945	0,000000000497780	10,000000000000000	20,088999999999999
201	61918,000000000000000	-122,469999999999999	-629,000000000000000	0,000000000506530	10,000000000000000	19,742000000000001
202	61918,000000000000000	-129,080000000000013	-636,809999999999945	0,000000000507730	10,000000000000000	19,695000000000000
203	61919,000000000000000	-126,620000000000005	-620,720000000000027	0,000000000494100	10,000000000000000	20,239000000000001
204	61919,000000000000000	-125,210000000000008	-641,190000000000055	0,000000000515970	10,000000000000000	19,381000000000000
205	61919,000000000000000	-121,040000000000006	-626,840000000000032	0,000000000505800	10,000000000000000	19,771000000000001
206	61920,000000000000000	-124,759999999999991	-625,559999999999945	0,000000000500810	10,000000000000000	19,968000000000000
207	61920,000000000000000	-125,319999999999993	-626,090000000000032	0,000000000500770	10,000000000000000	19,969000000000001
208	61921,000000000000000	-126,650000000000006	-638,779999999999973	0,000000000512130	10,000000000000000	19,526000000000000
209	61921,000000000000000	-124,319999999999993	-638,120000000000005	0,000000000513800	10,000000000000000	19,463000000000001
210	61922,000000000000000	-129,500000000000000	-625,409999999999968	0,000000000495910	10,000000000000000	20,164999999999999
211	61922,000000000000000	-121,239999999999995	-640,970000000000027	0,000000000519730	10,000000000000000	19,241000000000000
212	61923,000000000000000	-119,599999999999980	-605,620000000000005	0,000000000486030	10,000000000000000	20,574999999999999
213	61923,000000000000000	-124,390000000000001	-615,370000000000005	0,000000000490980	10,000000000000000	20,367000000000001
214	61923,000000000000000	-123,640000000000001	-604,940000000000055	0,000000000481290	10,000000000000000	20,777000000000001
215	61924,000000000000000	-133,650000000000006	-610,879999999999995	0,000000000477220	10,000000000000000	20,954999999999998
216	61924,000000000000000	-150,759999999999991	-645,129999999999995	0,000000000494360	10,000000000000000	20,228000000000002
217	61925,000000000000000	-132,479999999999990	-630,129999999999995	0,000000000497650	10,000000000000000	20,094000000000001
218	61925,000000000000000	-133,650000000000006	-632,409999999999968	0,000000000498750	10,000000000000000	20,050000000000001
219	61926,000000000000000	-129,430000000000007	-634,090000000000032	0,000000000504660	10,000000000000000	19,815000000000001
220	61926,000000000000000	-129,979999999999990	-610,970000000000027	0,000000000480990	10,000000000000000	20,789999999999999
221	61926,000000000000000	-130,580000000000013	-615,409999999999968	0,000000000484820	10,000000000000000	20,626000000000001
222	61927,000000000000000	-128,340000000000003	-616,279999999999973	0,000000000487940	10,000000000000000	20,494000000000000
223	61927,000000000000000	-130,150000000000006	-621,379999999999995	0,000000000491230	10,000000000000000	20,356999999999999
224	61928,000000000000000	-132,280000000000001	-622,340000000000032	0,000000000490060	10,000000000000000	20,405999999999999
225	61928,000000000000000	-131,539999999999992	-650,500000000000000	0,000000000518960	10,000000000000000	19,268999999999998
226	61929,000000000000000	-123,920000000000002	-622,409999999999968	0,000000000498490	10,000000000000000	20,061000000000000
227	61929,000000000000000	-127,670000000000016	-638,029999999999973	0,000000000510360	10,000000000000000	19,594000000000001
228	61930,000000000000000	-129,319999999999993	-654,159999999999968	0,000000000524840	10,000000000000000	19,053999999999998
229	61930,000000000000000	-125,970000000000013	-623,159999999999968	0,000000000497180	10,000000000000000	20,113000000000000
230	61930,000000000000000	-117,240000000000009	-620,590000000000032	0,000000000503350	10,000000000000000	19,867000000000001
231	61931,000000000000000	-129,879999999999995	-623,909999999999968	0,000000000494020	10,000000000000000	20,242000000000001
232	61931,000000000000000	-141,599999999999994	-620,529999999999973	0,000000000478930	10,000000000000000	20,879999999999999
233	61932,000000000000000	-116,269999999999996	-609,440000000000055	0,000000000493170	10,000000000000000	20,277000000000001
234	61932,000000000000000	-120,709999999999994	-600,529999999999973	0,000000000479820	10,000000000000000	20,841000000000001
235	61933,000000000000000	-126,620000000000005	-618,840000000000032	0,000000000492230	10,000000000000000	20,315999999999999
236	61933,000000000000000	-121,079999999999984	-606,029999999999973	0,000000000484950	10,000000000000000	20,620999999999999
237	61933,000000000000000	-124,240000000000009	-615,440000000000055	0,000000000491190	10,000000000000000	20,359000000000002
238	61934,000000000000000	-122,450000000000003	-605,279999999999973	0,000000000482830	10,000000000000000	20,710999999999999
239	61934,000000000000000	-116,979999999999990	-621,720000000000027	0,000000000504740	10,000000000000000	19,812000000000001
240	61935,000000000000000	-118,470000000000013	-619,529999999999973	0,000000000501070	10,000000000000000	19,957000000000001
241	61935,000000000000000	-126,660000000000011	-617,559999999999945	0,000000000490900	10,000000000000000	20,370999999999999
242	61936,000000000000000	-123,609999999999999	-612,500000000000000	0,000000000488890	10,000000000000000	20,454000000000001
243	61936,000000000000000	-121,469999999999999	-630,750000000000000	0,000000000509280	10,000000000000000	19,635999999999999
244	61937,000000000000000	-133,150000000000006	-627,340000000000032	0,000000000494200	10,000000000000000	20,234999999999999
245	61937,000000000000000	-125,640000000000001	-625,190000000000055	0,000000000499550	10,000000000000000	20,018000000000001
246	61937,000000000000000	-129,030000000000001	-639,659999999999968	0,000000000510630	10,000000000000000	19,584000000000000
247	61938,000000000000000	-124,810000000000002	-626,279999999999973	0,000000000501470	10,000000000000000	19,940999999999999
248	61938,000000000000000	-131,030000000000001	-611,120000000000005	0,000000000480090	10,000000000000000	20,829000000000001
249	61939,000000000000000	-125,859999999999999	-625,620000000000005	0,000000000499760	10,000000000000000	20,009000000000000
250	61939,000000000000000	-128,250000000000000	-647,500000000000000	0,000000000519250	10,000000000000000	19,259000000000000
251	61940,000000000000000	-131,330000000000013	-640,409999999999968	0,000000000509080	10,000000000000000	19,643000000000001
252	61940,000000000000000	-134,330000000000013	-608,590000000000032	0,000000000474260	10,000000000000000	21,085999999999999
253	61940,000000000000000	-129,050000000000011	-618,970000000000027	0,000000000489920	10,000000000000000	20,411000000000001
254	61941,000000000000000	-134,219999999999999	-634,370000000000005	0,000000000500150	10,000000000000000	19,994000000000000
255	61941,000000000000000	-135,169999999999987	-634,970000000000027	0,000000000499790	10,000000000000000	20,007999999999999
256	61942,000000000000000	-136,750000000000000	-650,159999999999968	0,000000000513400	10,000000000000000	19,478000000000002
257	61942,000000000000000	-154,169999999999987	-638,409999999999968	0,000000000484230	10,000000000000000	20,651000000000000
258	61943,000000000000000	-145,620000000000005	-633,720000000000027	0,000000000488100	10,000000000000000	20,486999999999998
